Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Role
3,3,3,3,3,6,3,3,4,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,5,3,3,3,3,3,3,3,3,Software Developer
4,4,4,4,4,6,4,4,0,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,1,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,2,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,3,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,5,4,4,4,4,4,4,4,4,Software Developer
5,5,5,5,5,6,5,5,0,5,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,1,5,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,2,5,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,3,5,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,4,5,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,Software Developer
1,1,1,1,1,6,1,1,1,0,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,2,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,3,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,4,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,5,1,1,1,1,1,1,1,Software Developer
2,2,2,2,2,6,2,2,2,0,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,1,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,3,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,4,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,5,2,2,2,2,2,2,2,Software Developer
3,3,3,3,3,6,3,3,3,0,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,1,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,2,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,4,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,5,3,3,3,3,3,3,3,Software Developer
4,4,4,4,4,6,4,4,4,0,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,1,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,2,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,3,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,5,4,4,4,4,4,4,4,Software Developer
5,5,5,5,5,6,5,5,5,0,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,1,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,2,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,3,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,4,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,Software Developer
1,1,1,1,1,6,1,1,1,1,0,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,3,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,4,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,5,1,1,1,1,1,1,Software Developer
2,2,2,2,2,6,2,2,2,2,0,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,1,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,3,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,4,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,5,2,2,2,2,2,2,Software Developer
3,3,3,3,3,6,3,3,3,3,0,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,1,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,2,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,4,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,5,3,3,3,3,3,3,Software Developer
4,4,4,4,4,6,4,4,4,4,0,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,1,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,2,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,3,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,5,4,4,4,4,4,4,Software Developer
5,5,5,5,5,6,5,5,5,5,0,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,1,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,2,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,3,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,4,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,Software Developer
1,1,1,1,1,6,1,1,1,1,1,0,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,2,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,3,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,4,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,5,1,1,1,1,1,Software Developer
2,2,2,2,2,6,2,2,2,2,2,0,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,1,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,4,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,5,2,2,2,2,2,Software Developer
3,3,3,3,3,6,3,3,3,3,3,0,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,1,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,2,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,4,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,5,3,3,3,3,3,Software Developer
4,4,4,4,4,6,4,4,4,4,4,0,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,1,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,2,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,3,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,5,4,4,4,4,4,Software Developer
5,5,5,5,5,6,5,5,5,5,5,0,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,1,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,2,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,3,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,4,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,0,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,2,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,3,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,4,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,5,1,1,1,1,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,0,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,1,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,3,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,4,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,5,2,2,2,2,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,0,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,1,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,2,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,4,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,5,3,3,3,3,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,0,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,1,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,2,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,3,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,5,4,4,4,4,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,0,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,1,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,2,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,3,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,4,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,0,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,3,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,4,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,0,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,1,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,3,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,4,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,5,2,2,2,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,0,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,1,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,2,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,4,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,5,3,3,3,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,0,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,1,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,2,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,3,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,5,4,4,4,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,0,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,1,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,2,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,3,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,4,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,0,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,2,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,4,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,5,1,1,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,0,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,1,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,3,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,4,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,5,2,2,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,0,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,1,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,2,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,4,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,5,3,3,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,0,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,1,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,2,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,3,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,5,4,4,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,0,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,1,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,2,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,3,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,4,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,2,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,2,2,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,3,3,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,4,4,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,5,5,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,0,0,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,1,1,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,3,3,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,4,4,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,5,5,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,0,0,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,1,1,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,2,2,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,4,4,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,5,5,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,0,0,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,1,1,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,2,2,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,3,3,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,0,0,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,1,1,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,2,2,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,3,3,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,4,4,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
2,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
3,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
4,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
5,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
0,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
1,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
3,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
4,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
5,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
0,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
1,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
2,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
4,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
0,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
1,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
2,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
3,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
5,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
0,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
2,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
3,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
4,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
1,0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,3,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,4,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,5,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
2,0,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,3,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,4,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,Software Developer
3,0,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,1,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,4,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
3,5,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,Software Developer
4,0,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,1,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,2,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,3,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
4,5,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,Software Developer
5,0,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
5,1,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
5,2,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
5,3,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
5,4,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Software Developer
1,1,0,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,Software Developer
